BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS,BLOCK,LOT,BUILDING CLASS,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQ FT,GROSS SQ FT,YEAR BUILT
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1701,R3,269 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1702,R3,271 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1703,R3,273 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1704,R3,275 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1705,R3,277 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1706,R3,279 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1707,R3,281 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1708,R3,283 SURF DRIVE,10473,1,0,1,0,0,2007
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1801,R3,192 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1802,R3,194 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1803,R3,188 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1804,R3,190 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1805,R3,184 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1806,R3,186 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1807,R3,180 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1808,R3,182 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1809,R3,176 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1810,R3,178 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1811,R3,172 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1812,R3,174 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1813,R3,168 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1814,R3,170 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1815,R3,164 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1816,R3,166 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1817,R3,160 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1818,R3,162 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1819,R3,156 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1820,R3,158 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1821,R3,152 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1822,R3,154 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1823,R3,148 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1824,R3,150 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1825,R3,144 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1826,R3,146 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1827,R3,140 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1828,R3,142 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1829,R3,136 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1830,R3,138 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1831,R3,132 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1832,R3,134 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1833,R3,128 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1834,R3,130 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1835,R3,124 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1836,R3,126 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1837,R3,120 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1838,R3,122 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1839,R3,116 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1840,R3,118 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1841,R3,112 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1842,R3,114 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1843,R3,108 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1844,R3,110 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1845,R3,104 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1846,R3,106 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1847,R3,100 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1848,R3,102 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1849,R3,96 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1850,R3,98 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1851,R3,94 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1852,R3,92 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1853,R3,88 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1854,R3,90 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1855,R3,84 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1856,R3,86 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1857,R3,80 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1858,R3,82 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1859,R3,76 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1860,R3,78 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1861,R3,72 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1862,R3,74 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1863,R3,68 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1864,R3,70 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1865,R3,64 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1866,R3,66 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1867,R3,60 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1868,R3,62 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1869,R3,56 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1870,R3,58 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1871,R3,52 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1872,R3,54 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1873,R3,48 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1874,R3,50 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1875,R3,44 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1876,R3,46 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1877,R3,40 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1878,R3,42 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1879,R3,36 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1880,R3,38 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1881,R3,206 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1882,R3,208 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1883,R3,210 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1884,R3,212 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1885,R3,214 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1886,R3,216 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1887,R3,218 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1888,R3,220 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1889,R3,222 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1890,R3,224 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1891,R3,226 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1892,R3,228 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1893,R3,188 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1894,R3,190 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1895,R3,184 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1896,R3,186 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1897,R3,180 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1898,R3,182 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1899,R3,176 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1900,R3,178 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1901,R3,172 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1902,R3,174 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1903,R3,168 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1904,R3,170 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1905,R3,164 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1906,R3,166 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1907,R3,77 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1908,R3,79 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1909,R3,81 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1910,R3,83 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1911,R3,85 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1912,R3,87 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1913,R3,89 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1914,R3,91 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1915,R3,93 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1916,R3,95 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1917,R3,97 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1918,R3,99 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1919,R3,101 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1920,R3,103 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1921,R3,105 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1922,R3,107 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1923,R3,109 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1924,R3,111 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1925,R3,113 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1926,R3,115 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1927,R3,117 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1928,R3,119 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1929,R3,121 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1930,R3,123 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1931,R3,125 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1932,R3,127 HERON LANE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1933,R3,100 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1934,R3,102 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1935,R3,104 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1936,R3,106 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1937,R3,108 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1938,R3,110 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1939,R3,112 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1940,R3,114 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1941,R3,116 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1942,R3,118 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1943,R3,120 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1944,R3,122 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1945,R3,124 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1946,R3,126 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1947,R3,128 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1948,R3,130 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1949,R3,132 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1950,R3,134 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1951,R3,136 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1952,R3,138 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1953,R3,140 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1954,R3,142 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1955,R3,144 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1956,R3,146 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1957,R3,148 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1958,R3,150 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1959,R3,152 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1960,R3,154 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1961,R3,156 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1962,R3,158 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1963,R3,160 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,04  CONDOMINIUMS,1A,3432,1964,R3,162 SURF DRIVE,10473,1,0,1,0,0,2008
2,SOUNDVIEW,07  RENTALS,2,3597,40,D1,1792 LAFAYETTE AVENUE,10473,44,0,44,"10,000","29,988",2014
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2A,3556,49,C3,631 ST LAWRENCE AVENUE,10473,4,0,4,"2,863","3,624",2011
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3597,36,C1,744 ST LAWRENCE AVENUE,10473,8,0,8,"2,160","6,942",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3598,13,D1,716 BEACH AVENUE,10473,10,0,10,"3,750","8,213",2017
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3651,39,C1,1520 BRUCKNER BOULEVARD,10473,8,0,8,"1,800","5,400",2002
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3659,42,C1,947 FTELEY AVENUE,10473,10,0,10,"2,700","7,020",2015
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3659,43,C1,945 FTELEY AVENUE,10473,8,0,8,"2,608","6,780",2014
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3659,44,C7,943 FTELEY AVENUE,10473,7,1,8,"2,192","5,699",2014
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2A,3660,24,C2,1694 BANYER PLACE,10473,6,0,6,"2,084","4,500",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2A,3660,25,C2,1696 BANYER PLACE,10473,6,0,6,"2,084","4,500",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,26,C1,943 CROES AVENUE,10473,7,0,7,"2,500","5,250",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,28,C1,941 CROES AVENUE,10473,7,0,7,"2,500","5,250",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,29,C1,939 CROES AVENUE,10473,7,0,7,"2,500","5,250",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,30,C1,937 CROES AVENUE,10473,7,0,7,"2,500","5,250",2004
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,51,C1,954 FTELEY AVENUE,10473,8,0,8,"1,842","6,785",2008
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,53,C1,1685 BANYER PLACE,10473,8,0,8,"3,080","10,100",2008
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,54,C1,1687 BANYER PLACE,10473,8,0,8,"3,080","10,100",2008
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,57,C1,1691 BANYER PLACE,10473,8,0,8,"3,080","10,100",2008
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,59,C1,1695 BANYER PLACE,10473,8,0,8,"3,080","10,100",2008
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3660,61,C1,955 CROES AVENUE,10473,8,0,8,"1,841","6,785",2008
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2B,3752,41,C1,1760 GLEASON AVENUE,10472,8,0,8,"5,335","8,726",2014
2,SOUNDVIEW,14  4-10 FAMILY RENTALS,2A,3877,22,C3,1334 BEACH AVENUE,10472,4,0,4,"1,686","5,280",2014
2,THROGS NECK,03  3-FAMILY,1,5518,18,C0,3087 WISSMAN AVENUE,10465,3,0,3,"2,520","3,315",2004
2,THROGS NECK,03  3-FAMILY,1,5518,1121,C0,215 REYNOLDS AVENUE,10465,3,0,3,"3,400","2,754",2005
2,THROGS NECK,03  3-FAMILY,1,5532,67,C0,1034 CALHOUN AVENUE,10465,3,0,3,"2,500","3,060",2004
2,THROGS NECK,03  3-FAMILY,1,5592,5,C0,2806 MILES AVENUE,10465,3,0,3,"2,188","3,405",2004
2,THROGS NECK,03  3-FAMILY,1,5607,143,C0,2612 HARDING AVENUE,10465,3,0,3,"2,985","3,435",2004
2,THROGS NECK,03  3-FAMILY,1,5607,146,C0,2618 HARDING AVENUE,10465,3,0,3,"2,985","3,435",2004
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1001,R3,202 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1002,R3,202 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1003,R3,202 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1006,R3,204 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1007,R3,204 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1008,R3,204 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1011,R3,206 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1012,R3,206 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5501,1013,R3,206 KEARNEY AVENUE,10465,1,0,1,0,0,2003
2,THROGS NECK,04  CONDOMINIUMS,1A,5606,1224,R3,201 BUTTRICK AVENUE,10465,1,0,1,0,0,1996
2,THROGS NECK,07  RENTALS,2,5606,123,C7,224 BUTTRICK AVENUE,10465,18,1,19,"14,000","27,690",2004
2,THROGS NECK,35  CONDO PARKING,4,5501,1004,RP,202 KEARNEY AVENUE,10465,0,1,1,0,0,2003
2,THROGS NECK,35  CONDO PARKING,4,5501,1005,RP,202 KEARNEY AVENUE,10465,0,1,1,0,0,2003
2,THROGS NECK,35  CONDO PARKING,4,5501,1009,RP,204 KEARNEY AVENUE,10465,0,1,1,0,0,2003
2,THROGS NECK,35  CONDO PARKING,4,5501,1010,RG,204 KEARNEY AVENUE,10465,0,1,1,0,0,2003
2,THROGS NECK,35  CONDO PARKING,4,5501,1014,RP,206 KEARNEY AVENUE,10465,0,1,1,0,0,2003
